timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1772396213864,701,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-25,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,701,0,0
1772396213960,606,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-13,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,606,0,0
1772396214064,505,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-3,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,505,0,0
1772396213964,605,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-8,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,605,0,0
1772396213964,724,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-1,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,724,0,0
1772396214064,695,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-24,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,694,0,0
1772396213968,793,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-11,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,793,0,0
1772396214167,594,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-19,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,594,0,0
1772396214071,692,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-15,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,692,0,0
1772396214071,696,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-14,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,696,0,0
1772396214167,602,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-2,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,602,0,0
1772396214071,698,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-12,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,698,0,0
1772396214259,510,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-22,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,510,0,0
1772396214269,590,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-23,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,590,0,0
1772396214269,598,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-4,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,598,0,0
1772396214266,601,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-16,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,601,0,0
1772396214271,606,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-5,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,606,0,0
1772396214363,596,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-20,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,595,0,0
1772396214372,597,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-10,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,597,0,0
1772396214363,695,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-18,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,695,0,0
1772396214467,593,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-21,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,593,0,0
1772396214470,594,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-6,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,594,0,0
1772396214467,599,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-17,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,599,0,0
1772396214470,601,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-7,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,601,0,0
1772396214471,693,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-9,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,693,0,0
1772396214565,599,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-25,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,599,0,0
1772396214569,601,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-8,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,601,0,0
1772396214566,604,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-13,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,604,0,0
1772396214569,604,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-3,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,604,0,0
1772396214688,575,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-1,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,575,0,0
1772396214761,606,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-19,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,606,0,0
1772396214763,604,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-15,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,604,0,0
1772396214759,608,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-24,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,608,0,0
1772396214761,608,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-11,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,608,0,0
1772396214769,693,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-22,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,693,0,0
1772396214769,697,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-2,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,697,0,0
1772396214767,699,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-14,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,699,0,0
1772396214867,697,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-16,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,697,0,0
1772396214867,700,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-4,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,700,0,0
1772396214860,707,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-23,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,707,0,0
1772396214877,786,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-5,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,786,0,0
1772396214959,704,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-20,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,704,0,0
1772396214769,894,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-12,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,894,0,0
1772396215058,609,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-18,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,609,0,0
1772396215060,704,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-21,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,704,0,0
1772396215066,698,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-17,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,698,0,0
1772396215065,700,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-6,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,700,0,0
1772396214969,796,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-10,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,796,0,0
1772396215071,698,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-7,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,698,0,0
1772396215165,604,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-25,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,604,0,0
1772396215165,605,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-9,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,605,0,0
1772396215170,699,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-8,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,699,0,0
1772396215173,696,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-3,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,696,0,0
1772396215170,703,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-13,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,703,0,0
1772396215367,595,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-19,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,595,0,0
1772396215263,703,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-1,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,703,0,0
1772396215367,599,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-24,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,599,0,0
1772396215367,768,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-15,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,768,0,0
1772396215466,699,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-2,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,699,0,0
1772396215466,699,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-14,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,699,0,0
1772396215564,601,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-16,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,601,0,0
1772396215462,705,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-22,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,705,0,0
1772396215369,798,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-11,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,798,0,0
1772396215568,693,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-4,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,693,0,0
1772396215663,601,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-12,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,601,0,0
1772396215568,696,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-23,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,696,0,0
1772396215663,605,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-5,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,605,0,0
1772396215668,603,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-18,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,603,0,0
1772396215663,608,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-20,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,608,0,0
1772396215765,604,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-10,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,604,0,0
1772396215764,605,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-17,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,605,0,0
1772396215765,604,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-6,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,604,0,0
1772396215770,693,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-25,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,693,0,0
1772396215770,693,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-7,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,693,0,0
1772396215770,694,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-9,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,694,0,0
1772396215764,704,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-21,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,704,0,79
1772396215869,694,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-8,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,694,0,0
1772396215962,601,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-19,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,601,0,0
1772396215869,695,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-3,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,695,0,0
1772396215873,701,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-13,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,701,0,0
1772396215966,695,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-24,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,695,0,0
1772396215966,695,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-1,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,695,0,0
1772396216135,532,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-15,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,532,0,0
1772396216165,600,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-16,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,600,0,0
1772396216165,600,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-2,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,600,0,0
1772396216165,602,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-14,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,602,0,0
1772396216167,697,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-11,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,697,0,0
1772396216167,697,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-22,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,697,0,0
1772396216261,608,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-4,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,608,0,0
1772396216268,601,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-5,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,601,0,0
1772396216264,708,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-12,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,708,0,0
1772396216264,708,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-23,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,708,0,0
1772396216271,701,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-20,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,701,0,0
1772396216271,787,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-18,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,787,0,0
1772396216369,697,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-17,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,697,0,0
1772396216369,699,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-10,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,699,0,0
1772396216369,699,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-6,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,699,0,0
1772396216463,606,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-7,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,606,0,0
1772396216463,703,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-25,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,703,0,0
1772396216465,709,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-9,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,709,0,0
1772396216564,704,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-19,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,704,0,0
1772396216468,800,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-21,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,800,0,0
1772396216564,709,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-3,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,709,0,0
1772396216564,709,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-8,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,709,0,0
1772396216661,702,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-24,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,702,0,0
1772396216661,706,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-1,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,706,0,0
1772396216574,793,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-13,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,793,0,0
1772396216667,702,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-15,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,702,0,0
1772396216765,696,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-2,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,696,0,0
1772396216765,699,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-16,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,699,0,0
1772396216767,799,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-14,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,799,0,0
1772396216864,705,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-11,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,705,0,0
1772396216869,700,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-4,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,700,0,0
1772396216864,705,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-22,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,705,0,0
1772396216972,693,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-23,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,693,0,0
1772396216869,796,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-5,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,796,0,0
1772396216972,695,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-20,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,695,0,0
1772396216972,700,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-12,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,700,0,0
1772396217059,700,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-18,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,700,0,0
1772396217068,697,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-6,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,697,0,0
1772396217067,700,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-17,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,700,0,0
1772396217068,797,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-10,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,797,0,0
1772396217174,697,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-9,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,697,0,0
1772396217069,898,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-7,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,898,0,0
1772396217268,699,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-21,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,699,0,0
1772396217166,801,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-25,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,801,0,0
1772396217268,790,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-19,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,790,0,0
1772396217273,790,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-8,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,790,0,0
1772396217363,704,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-24,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,704,0,0
1772396217273,798,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-3,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,798,0,0
1772396217367,795,GET /catalog/hotels,200,OK,Nivel 1 - 25 Usuarios 1-13,text,true,,2363,172,25,25,http://proyecto-final-alb-274129795.us-east-1.elb.amazonaws.com/catalog/hotels,795,0,0
